Run,Age,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,TISSUE,transgenic_line
SRR9198849,5 days post fertilization,RNA-Seq,43,14031631,PRJNA546235,SAMN11955518,10960737,oligodendrocyte precursor cells,GEO,public,"sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198850,5 days post fertilization,RNA-Seq,43,27790427,PRJNA546235,SAMN11955518,21644640,oligodendrocyte precursor cells,GEO,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198851,5 days post fertilization,RNA-Seq,43,21461816,PRJNA546235,SAMN11955518,16812021,oligodendrocyte precursor cells,GEO,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198852,5 days post fertilization,RNA-Seq,43,19283436,PRJNA546235,SAMN11955518,15121871,oligodendrocyte precursor cells,GEO,public,"sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198853,5 days post fertilization,RNA-Seq,43,16835833,PRJNA546235,SAMN11955518,13341521,oligodendrocyte precursor cells,GEO,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198854,5 days post fertilization,RNA-Seq,43,26783754,PRJNA546235,SAMN11955518,20864222,oligodendrocyte precursor cells,GEO,public,"sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198855,5 days post fertilization,RNA-Seq,43,27245875,PRJNA546235,SAMN11955518,21359123,oligodendrocyte precursor cells,GEO,public,"sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198856,5 days post fertilization,RNA-Seq,43,2624935,PRJNA546235,SAMN11955518,2125587,oligodendrocyte precursor cells,GEO,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198857,5 days post fertilization,RNA-Seq,43,16948192,PRJNA546235,SAMN11955518,14210924,oligodendrocyte precursor cells,GEO,public,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198858,5 days post fertilization,RNA-Seq,43,20807614,PRJNA546235,SAMN11955518,16274076,oligodendrocyte precursor cells,GEO,public,"fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198859,5 days post fertilization,RNA-Seq,43,32162194,PRJNA546235,SAMN11955518,25100703,oligodendrocyte precursor cells,GEO,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198860,5 days post fertilization,RNA-Seq,43,31651870,PRJNA546235,SAMN11955518,24666847,oligodendrocyte precursor cells,GEO,public,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198861,5 days post fertilization,RNA-Seq,43,38352474,PRJNA546235,SAMN11955518,29727241,oligodendrocyte precursor cells,GEO,public,"fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198862,5 days post fertilization,RNA-Seq,43,26053700,PRJNA546235,SAMN11955518,20434920,oligodendrocyte precursor cells,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198863,5 days post fertilization,RNA-Seq,43,20862568,PRJNA546235,SAMN11955518,16317820,oligodendrocyte precursor cells,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198864,5 days post fertilization,RNA-Seq,43,40594021,PRJNA546235,SAMN11955518,31520951,oligodendrocyte precursor cells,GEO,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198865,5 days post fertilization,RNA-Seq,43,33287332,PRJNA546235,SAMN11955518,25861173,oligodendrocyte precursor cells,GEO,public,"sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198866,5 days post fertilization,RNA-Seq,43,6047219,PRJNA546235,SAMN11955518,4837745,oligodendrocyte precursor cells,GEO,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198867,5 days post fertilization,RNA-Seq,43,20546733,PRJNA546235,SAMN11955518,16631484,oligodendrocyte precursor cells,GEO,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198868,5 days post fertilization,RNA-Seq,43,13849612,PRJNA546235,SAMN11955518,11038830,oligodendrocyte precursor cells,GEO,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198869,5 days post fertilization,RNA-Seq,43,20200282,PRJNA546235,SAMN11955518,15794188,oligodendrocyte precursor cells,GEO,public,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198870,5 days post fertilization,RNA-Seq,43,22243556,PRJNA546235,SAMN11955518,17496199,oligodendrocyte precursor cells,GEO,public,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198871,5 days post fertilization,RNA-Seq,43,18136368,PRJNA546235,SAMN11955518,14165097,oligodendrocyte precursor cells,GEO,public,"sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198872,5 days post fertilization,RNA-Seq,43,25850955,PRJNA546235,SAMN11955518,20213288,oligodendrocyte precursor cells,GEO,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198873,5 days post fertilization,RNA-Seq,43,24899193,PRJNA546235,SAMN11955518,19788791,oligodendrocyte precursor cells,GEO,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198874,5 days post fertilization,RNA-Seq,43,29321184,PRJNA546235,SAMN11955518,22841773,oligodendrocyte precursor cells,GEO,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198875,5 days post fertilization,RNA-Seq,43,23967168,PRJNA546235,SAMN11955518,18812161,oligodendrocyte precursor cells,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198876,5 days post fertilization,RNA-Seq,43,29507030,PRJNA546235,SAMN11955518,22955519,oligodendrocyte precursor cells,GEO,public,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198877,5 days post fertilization,RNA-Seq,43,16698792,PRJNA546235,SAMN11955518,13408839,oligodendrocyte precursor cells,GEO,public,"sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198878,5 days post fertilization,RNA-Seq,43,21032633,PRJNA546235,SAMN11955518,16535627,oligodendrocyte precursor cells,GEO,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198879,5 days post fertilization,RNA-Seq,43,20007599,PRJNA546235,SAMN11955518,15634559,oligodendrocyte precursor cells,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198880,5 days post fertilization,RNA-Seq,43,15543339,PRJNA546235,SAMN11955518,12246321,oligodendrocyte precursor cells,GEO,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198881,5 days post fertilization,RNA-Seq,43,20108391,PRJNA546235,SAMN11955518,16340702,oligodendrocyte precursor cells,GEO,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198882,5 days post fertilization,RNA-Seq,43,15832772,PRJNA546235,SAMN11955518,12501885,oligodendrocyte precursor cells,GEO,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198883,5 days post fertilization,RNA-Seq,43,46647002,PRJNA546235,SAMN11955518,36148031,oligodendrocyte precursor cells,GEO,public,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198884,5 days post fertilization,RNA-Seq,43,27330843,PRJNA546235,SAMN11955518,21384898,oligodendrocyte precursor cells,GEO,public,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198885,5 days post fertilization,RNA-Seq,43,15312687,PRJNA546235,SAMN11955518,12056739,oligodendrocyte precursor cells,GEO,public,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198886,5 days post fertilization,RNA-Seq,43,23535018,PRJNA546235,SAMN11955518,18399395,oligodendrocyte precursor cells,GEO,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198887,5 days post fertilization,RNA-Seq,43,34410879,PRJNA546235,SAMN11955518,26814395,oligodendrocyte precursor cells,GEO,public,"fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198888,5 days post fertilization,RNA-Seq,43,27952967,PRJNA546235,SAMN11955518,21850875,oligodendrocyte precursor cells,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198889,5 days post fertilization,RNA-Seq,43,35011632,PRJNA546235,SAMN11955518,27724854,oligodendrocyte precursor cells,GEO,public,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198890,5 days post fertilization,RNA-Seq,43,20446801,PRJNA546235,SAMN11955518,16530370,oligodendrocyte precursor cells,GEO,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198891,5 days post fertilization,RNA-Seq,43,50542071,PRJNA546235,SAMN11955518,39131874,oligodendrocyte precursor cells,GEO,public,"sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198892,5 days post fertilization,RNA-Seq,43,30059924,PRJNA546235,SAMN11955518,23515423,oligodendrocyte precursor cells,GEO,public,"sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198893,5 days post fertilization,RNA-Seq,43,22739045,PRJNA546235,SAMN11955518,17841593,oligodendrocyte precursor cells,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198894,5 days post fertilization,RNA-Seq,43,34644197,PRJNA546235,SAMN11955518,27091677,oligodendrocyte precursor cells,GEO,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198895,5 days post fertilization,RNA-Seq,43,45732392,PRJNA546235,SAMN11955518,35812834,oligodendrocyte precursor cells,GEO,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198896,5 days post fertilization,RNA-Seq,43,22686456,PRJNA546235,SAMN11955518,17783332,oligodendrocyte precursor cells,GEO,public,"fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198897,5 days post fertilization,RNA-Seq,43,18776509,PRJNA546235,SAMN11955518,14762996,oligodendrocyte precursor cells,GEO,public,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198898,5 days post fertilization,RNA-Seq,43,51711671,PRJNA546235,SAMN11955518,39930068,oligodendrocyte precursor cells,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198899,5 days post fertilization,RNA-Seq,43,15088958,PRJNA546235,SAMN11955518,13288125,oligodendrocyte precursor cells,GEO,public,"sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198900,5 days post fertilization,RNA-Seq,43,34663547,PRJNA546235,SAMN11955518,28058851,oligodendrocyte precursor cells,GEO,public,"sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198901,5 days post fertilization,RNA-Seq,43,26650196,PRJNA546235,SAMN11955518,20861739,oligodendrocyte precursor cells,GEO,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198902,5 days post fertilization,RNA-Seq,43,28889034,PRJNA546235,SAMN11955518,24678182,oligodendrocyte precursor cells,GEO,public,"sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
